,site,code,date,no2,no2_UT,pm10,pm10_UT,pm2.5
5685,Newcastle Centre,NEWC,25-08-2018 20:00,48.76283,77.66539,12.2,14.493,10.7
5686,Newcastle Centre,NEWC,25-08-2018 21:00,48.41429,78.2469,13,19.324,11.7
5687,Newcastle Centre,NEWC,25-08-2018 22:00,37.23093,67.52717,8.7,16.425,7.9
5688,Newcastle Centre,NEWC,25-08-2018 23:00,29.92102,55.91141,9.1,10.628,8.7
5689,Newcastle Centre,NEWC,26-08-2018 00:00,30.57901,74.12191,10,15.459,7.5
5690,Newcastle Centre,NEWC,26-08-2018 01:00,29.22027,50.24065,7.9,7.73,17.2
5691,Newcastle Centre,NEWC,26-08-2018 02:00,33.84134,50.43351,5.8,5.797,7.6
5692,Newcastle Centre,NEWC,26-08-2018 03:00,28.44035,41.18767,6.9,9.662,5.4
5693,Newcastle Centre,NEWC,26-08-2018 04:00,22.12082,37.69841,7.6,6.763,6.4
5694,Newcastle Centre,NEWC,26-08-2018 05:00,17.53477,20.56334,6.4,9.662,5.3
5695,Newcastle Centre,NEWC,26-08-2018 06:00,20.3389,23.00317,6,5.797,6.3
5696,Newcastle Centre,NEWC,26-08-2018 07:00,18.45284,22.48091,6.5,5.797,6.1
5697,Newcastle Centre,NEWC,26-08-2018 08:00,19.88121,29.92014,5.2,7.73,6.8
5698,Newcastle Centre,NEWC,26-08-2018 09:00,19.77856,25.51737,10.7,8.696,7.1
5699,Newcastle Centre,NEWC,26-08-2018 10:00,24.92666,43.321,11.5,10.628,9.7
5700,Newcastle Centre,NEWC,26-08-2018 11:00,25.23274,33.919,11,9.662,8.7
5701,Newcastle Centre,NEWC,26-08-2018 12:00,20.94966,27.44391,4.9,5.797,5.3
5702,Newcastle Centre,NEWC,26-08-2018 13:00,24.41722,29.69154,5,2.899,6.6
5703,Newcastle Centre,NEWC,26-08-2018 14:00,23.44809,30.1767,5.5,5.797,5.3
5704,Newcastle Centre,NEWC,26-08-2018 15:00,22.22315,24.04855,2.7,3.865,4.2
5705,Newcastle Centre,NEWC,26-08-2018 16:00,24.41545,25.8179,5.1,1.932,5.9
5706,Newcastle Centre,NEWC,26-08-2018 17:00,29.003,34.62976,4.5,2.899,7.6
5707,Newcastle Centre,NEWC,26-08-2018 18:00,31.49929,42.30867,5.4,10.628,5.2
5708,Newcastle Centre,NEWC,26-08-2018 19:00,34.76208,45.13884,5.1,8.696,8.2
5709,Newcastle Centre,NEWC,26-08-2018 20:00,34.25584,52.30022,8.1,8.696,9.8
5710,Newcastle Centre,NEWC,26-08-2018 21:00,19.27258,30.44521,5.9,4.831,5.9
5711,Newcastle Centre,NEWC,26-08-2018 22:00,15.44822,21.54506,5.1,0.966,5.7
5712,Newcastle Centre,NEWC,26-08-2018 23:00,19.8309,18.23534,4.3,6.763,3.1
5713,Newcastle Centre,NEWC,27-08-2018 00:00,13.09551,21.60584,4.4,10.628,3
5714,Newcastle Centre,NEWC,27-08-2018 01:00,9.9073,12.75686,4.4,5.797,3.2
5715,Newcastle Centre,NEWC,27-08-2018 02:00,15.82477,15.18452,5.2,5.797,6.4
5716,Newcastle Centre,NEWC,27-08-2018 03:00,11.39954,14.41004,5.3,8.696,3
5717,Newcastle Centre,NEWC,27-08-2018 04:00,22.999,11.72994,2.4,6.763,3.2
5718,Newcastle Centre,NEWC,27-08-2018 05:00,12.92557,18.32225,2.7,5.797,3.7
5719,Newcastle Centre,NEWC,27-08-2018 06:00,9.16129,9.3474,3.2,4.831,2.3
5720,Newcastle Centre,NEWC,27-08-2018 07:00,11.20164,7.98567,2.2,1.932,5
5721,Newcastle Centre,NEWC,27-08-2018 08:00,10.64062,10.95546,1.8,2.899,4.6
5722,Newcastle Centre,NEWC,27-08-2018 09:00,12.06417,13.09722,2.7,4.831,4.2
5723,Newcastle Centre,NEWC,27-08-2018 10:00,12.57585,11.46782,5.8,8.696,4.6
5724,Newcastle Centre,NEWC,27-08-2018 11:00,12.31933,17.7165,3.2,6.763,6.1
5725,Newcastle Centre,NEWC,27-08-2018 12:00,12.5733,19.31465,3,2.899,3.7
5726,Newcastle Centre,NEWC,27-08-2018 13:00,16.54269,22.05984,5.9,1.932,4.7
5727,Newcastle Centre,NEWC,27-08-2018 14:00,16.23689,17.96367,6.1,7.73,2.8
5728,Newcastle Centre,NEWC,27-08-2018 15:00,15.77743,16.0696,5.3,5.797,2.1
5729,Newcastle Centre,NEWC,27-08-2018 16:00,13.89312,22.5354,5.3,2.899,4.5
5730,Newcastle Centre,NEWC,27-08-2018 17:00,18.41849,27.91722,3.9,5.797,5.8
5731,Newcastle Centre,NEWC,27-08-2018 18:00,16.43127,18.04003,3.3,6.763,5.4
5732,Newcastle Centre,NEWC,27-08-2018 19:00,15.31309,19.02756,4.1,6.763,3.9
5733,Newcastle Centre,NEWC,27-08-2018 20:00,15.92404,22.73267,5.2,7.73,3.9
5734,Newcastle Centre,NEWC,27-08-2018 21:00,15.00957,15.19295,4.8,4.831,3
5735,Newcastle Centre,NEWC,27-08-2018 22:00,12.4634,7.87943,1.7,1.932,4.4
5736,Newcastle Centre,NEWC,27-08-2018 23:00,17.29467,11.35942,6.2,0,4.6
5737,Newcastle Centre,NEWC,28-08-2018 00:00,9.81532,6.31043,1.9,1.932,5.2
5738,Newcastle Centre,NEWC,28-08-2018 01:00,10.22174,7.3183,1.1,6.763,4.1
5739,Newcastle Centre,NEWC,28-08-2018 02:00,16.09532,12.10164,2.2,9.662,4.7
5740,Newcastle Centre,NEWC,28-08-2018 03:00,20.10627,19.03468,1.5,6.763,6
5741,Newcastle Centre,NEWC,28-08-2018 04:00,33.56546,40.79999,0.2,2.899,6.7
5742,Newcastle Centre,NEWC,28-08-2018 05:00,41.14991,72.38204,2.6,13.527,6.7
5743,Newcastle Centre,NEWC,28-08-2018 06:00,46.40817,85.26944,9,19.324,3.7
5744,Newcastle Centre,NEWC,28-08-2018 07:00,38.63137,63.01886,8.8,12.561,5.2
5745,Newcastle Centre,NEWC,28-08-2018 08:00,33.18253,51.60076,7.4,9.662,3.4
5746,Newcastle Centre,NEWC,28-08-2018 09:00,27.28173,41.62794,8.5,14.493,6.7
5747,Newcastle Centre,NEWC,28-08-2018 10:00,23.87514,49.03906,11,13.527,5.8
5748,Newcastle Centre,NEWC,28-08-2018 11:00,25.14579,47.71499,10.1,10.628,4.8
5749,Newcastle Centre,NEWC,28-08-2018 12:00,21.8431,42.82899,4.5,12.561,7.7
5750,Newcastle Centre,NEWC,28-08-2018 13:00,24.38039,47.70779,11.2,11.594,6.3
5751,Newcastle Centre,NEWC,28-08-2018 14:00,23.5145,38.97969,8.1,10.628,6.6
5752,Newcastle Centre,NEWC,28-08-2018 15:00,28.1358,62.53225,10.7,11.594,6.9
5753,Newcastle Centre,NEWC,28-08-2018 16:00,32.75875,55.99947,8.9,15.459,9.7
5754,Newcastle Centre,NEWC,28-08-2018 17:00,30.57293,51.84578,7.6,12.561,6.8
5755,Newcastle Centre,NEWC,28-08-2018 18:00,34.32449,45.34314,11.6,14.493,8.8
5756,Newcastle Centre,NEWC,28-08-2018 19:00,33.76485,43.04316,11.5,12.561,9
5757,Newcastle Centre,NEWC,28-08-2018 20:00,28.38309,32.58374,7.5,9.662,8.7
5758,Newcastle Centre,NEWC,28-08-2018 21:00,22.28989,26.46591,7.4,9.662,7.7
5759,Newcastle Centre,NEWC,28-08-2018 22:00,23.40643,23.66591,9,9.662,5.7
5760,Newcastle Centre,NEWC,28-08-2018 23:00,15.3319,19.94721,6.8,10.628,7.7
5761,Newcastle Centre,NEWC,29-08-2018 00:00,12.22952,15.6572,9.2,4.831,6.9
5762,Newcastle Centre,NEWC,29-08-2018 01:00,13.78385,17.18602,9.4,1.932,5.2
